,playerId,squadId,firstName,lastName,displayName,position,price,gameWeekPoints,averagePoints,last3Average,bonusPoints,totalPoints,percentSelected,form,goals,assists,minutesPlayed,shotsOnTarget,chancesCreated,tackles,cleanSheet,saves,goalsConceded,yellowCards,redCards,ownGoals,penaltyMisses,penaltySaves,bonusPpm,dribbles,crosses,offsides,passCompletionRate,interceptions,blocks,foulsWon,foulsMade,goalsOutsideArea,errorsLeadingToGoal,averagePoints_per_price,totalPoints_per_price
298,669995,1963,Emmanuel,Tsimba,E. Tsimba,FWD,4.5,,1.0,0,0,4,0,,0,0,90,0,0,0,0,,0,0,0,0,0,0,6,0,0,1,41,0,0,0,3,0,0,0.2222222222222222,0.8888888888888888
299,674504,210,Keyan,Varela,K. Varela,FWD,5.5,,2.4,0,0,33,0,,2,2,457,5,1,9,2,,0,1,0,0,0,0,107,8,0,0,71,4,1,3,4,2,0,0.43636363636363634,6.0
300,676001,249,Yannick,Bettkober,Y. Bettkober,DEF,4.5,,0.7,0,0,2,0,,0,0,174,0,0,6,0,,5,1,0,0,0,0,37,0,0,0,88,2,2,1,3,0,0,0.15555555555555556,0.4444444444444444
301,677426,1269,Mattia,Walker,M. Walker,MID,4.5,,1.0,0,0,2,0,,0,0,35,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,40,2,0,0,0,0,0,0.2222222222222222,0.4444444444444444
302,678583,1269,Sascha,Britschgi,S. Britschgi,DEF,4.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
303,679828,1414,Maxime,Dubosson,M. Dubosson,DEF,4.0,,1.0,0,0,1,0,,0,0,20,0,0,0,0,,0,0,0,0,0,0,8,0,0,0,81,0,1,1,0,0,0,0.25,0.25
304,681086,1414,Altin,Shala,A. Shala,FWD,4.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
305,681091,453,Pascal,Büttiker,P. Büttiker,DEF,4.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
306,681193,595,David,Vujevic,D. Vujevic,DEF,4.5,,2.0,0,0,6,0,,0,0,213,0,0,3,1,,5,1,0,0,0,0,55,0,0,0,83,2,4,0,4,0,0,0.4444444444444444,1.3333333333333333
307,695422,935,Damian,Kelvin,D. Kelvin,DEF,4.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
308,696350,453,Cyrill,May,C. May,DEF,4.5,,1.0,0,0,3,0,,0,0,258,0,0,5,0,,7,0,0,0,0,0,50,1,0,0,79,2,2,1,2,0,0,0.2222222222222222,0.6666666666666666
309,697871,1414,Rayan,Stoll,R. Stoll,FWD,4.5,,0.0,0,0,0,0,,0,0,21,0,0,0,0,,0,1,0,0,0,0,-2,0,0,1,91,0,0,0,1,0,0,0.0,0.0
310,699917,595,Yevhen,Morozov,Y. Morozov,GK,4.5,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
311,699918,3573,Noah,Brogli,N. Brogli,GK,4.0,,0.0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
